Delta,Omega,Re[rho_eg],Im[rho_eg],rho_ee,SSRe[rho_eg],SSIm[rho_eg],SSrho_ee,ss
-7,13,-0.021212291776509185,0.10643188328746644,0.9100677389028737,0.4522757972544027,0.17579628026661986,0.11074511647328386,1
-7,13,0.4993785806641824,-0.446240639147506,0.11649389765702267,0.4522756667902639,0.17579677750414793,0.11074560358257624,1
-7,13,-0.17199896832465922,0.17880099909981406,0.7083701770315274,0.4522756513327989,0.17579682603066968,0.11074564428359189,1
-7,13,-0.35185087356381084,0.21514717472590927,0.2278082857701591,0.45227553987104663,0.1757972546114659,0.11074606664272253,1
-7,13,-0.3745979313538168,0.36583300677559927,0.35874842937684925,0.4522755506741161,0.17579721420459687,0.1107460275022523,1
-7,13,-0.18586916676079168,-0.21107802822450705,0.9860845839603458,0.45227562205315963,0.17579692958114143,0.11074574081827458,1
-7,13,-0.3918668208660261,0.38918156822738337,0.9889787112901594,0.45227561727021826,0.17579697413957077,0.1107458028518463,1
-7,13,0.1353756647104818,0.36203353155176465,0.45555490391580467,0.45227573889052386,0.17579649631223898,0.1107453237827839,1
-7,13,-0.4461945330231287,-0.4366480980862124,0.07429036197349337,0.45227555986779305,0.175797184926056,0.1107460034439309,1
-7,13,-0.2986191138391021,0.030733717681292738,0.11636789655713597,0.4522755509718705,0.17579721198917742,0.11074602454225009,1
-7,13,0.3693127808213239,-0.21776825321976934,0.025610747043998128,0.45227568621876335,0.17579670495266161,0.11074553353692589,1
-7,13,0.45164549507131224,-0.455201126959609,0.6381340304334002,0.45227550720841325,0.1757973746313502,0.1107461810576637,1
-7,13,0.3758395595688424,-0.45849594962103435,0.5569794218800082,0.45227563880850197,0.17579689434264553,0.11074573125901443,1
-7,13,0.11641351502474784,-0.4786986914784477,0.7779748463681968,0.4522756816816545,0.1757967014610273,0.11074551554314575,1
-7,13,-0.0617969437042889,-0.18260071895889185,0.41328471455795546,0.4522757995860251,0.17579627036378398,0.11074510606996854,1
-7,13,-0.3866894105018599,-0.05695875432184927,0.29714382858087585,0.4522755148609298,0.17579735050835896,0.11074616137114646,1
-7,13,0.16794753520396277,0.04822807694591136,0.6724096899063849,0.45227575762087363,0.17579642335426118,0.11074524996406442,1
-7,13,-0.05800424661633041,-0.03527760109452571,0.40220192677030786,0.45227556612904474,0.17579714812691344,0.11074595794628632,1
-7,13,-0.4225498563069192,-0.32894139179627047,0.8883959811425919,0.4522757721129445,0.17579637800642398,0.11074521299505392,1
-7,13,0.36821648618642966,-0.3474460538783186,0.9730135681577134,0.45227575186750874,0.17579644623647409,0.11074527438096111,1
