Delta,Omega,Re[rho_eg],Im[rho_eg],rho_ee,SSRe[rho_eg],SSIm[rho_eg],SSrho_ee,ss
-4,6,-0.19826397716408573,0.07740532901717168,0.8322027082977599,0.047966166114773584,-0.11544914816089166,0.1733094172838947,1
-4,6,-0.14761827756188817,0.214089075475552,0.5694954712560232,0.047966166116773026,-0.11544914815518356,0.17330941727981358,1
-4,6,-0.4001990416202539,-0.09891503757029518,0.4404128980064568,0.047966166114423205,-0.11544914816192019,0.1733094172846311,1
-4,6,0.13677086419137585,-0.37717058287036065,0.3777390286642579,0.047966166114830636,-0.11544914816071855,0.1733094172837706,1
-4,6,0.141059449007372,0.09230814028808831,0.1972505536768525,0.04796616611690046,-0.11544914815630491,0.17330941728066718,1
-4,6,0.4583917012700258,-0.2890011668782153,0.04830373952578659,0.04796616611216085,-0.11544914816746245,0.17330941728856158,1
-4,6,-0.4656885110432345,0.42146760694081165,0.273033415928275,0.04796616611562522,-0.11544914815822895,0.1733094172819829,1
-4,6,0.46524016933223744,-0.280482157948162,0.5399498187296226,0.04796616611413188,-0.11544914816187132,0.1733094172845654,1
-4,6,-0.2163555761797522,0.39682994409645844,0.27993208316381524,0.047966166151452806,-0.1154491480474411,0.17330941720247414,1
-4,6,-0.09368698703777456,0.3705761529624241,0.09207148299427903,0.04796616607938997,-0.11544914825719782,0.17330941735258634,1
-4,6,0.47332189272764946,-0.44935985198880646,0.19059687616068333,0.04796616611469289,-0.1154491481613864,0.1733094172842577,1
-4,6,-0.1065199968386763,-0.41373797399417356,0.5373517324875732,0.04796616611173153,-0.11544914816889917,0.17330941728959628,1
-4,6,0.34623109316854883,0.21282936774512318,0.1421855478378553,0.04796616611200507,-0.11544914817175492,0.1733094172917651,1
-4,6,0.23815015368103487,-0.03339438842886988,0.035998358129448293,0.04796616611676886,-0.11544914815141931,0.17330941727699026,1
-4,6,0.3939333511013421,0.4109882753922629,0.8850747798621021,0.04796616611152931,-0.11544914817289052,0.17330941729256927,1
-4,6,0.16422074175621826,0.2942356494073419,0.9247696338316347,0.04796616611538198,-0.11544914815722522,0.1733094172812059,1
-4,6,-0.24243865803901143,-0.235214256774269,0.7823441922179621,0.04796616611601884,-0.1154491481574626,0.17330941728144744,1
-4,6,0.4248481181157824,-0.1474149971676313,0.8851014162867032,0.04796616611402905,-0.11544914816224883,0.17330941728483826,1
-4,6,-0.23511522632933013,-0.18809170925508134,0.522371642889969,0.047966166115601734,-0.11544914815631223,0.17330941728054314,1
-4,6,0.444216111366458,0.009712002251368368,0.7761876904408858,0.04796616611223655,-0.11544914816722072,0.17330941728838792,1
-4,6,-0.059467570866469366,0.26531824681883487,0.8562514899861224,0.047966166111616144,-0.1154491481731338,0.17330941729276036,1
-4,6,-0.4656696007866812,-0.2742427603796558,0.42003768231915983,0.04796616611528939,-0.11544914815771894,0.17330941728156687,1
-4,6,-0.4518665506710171,0.06072587692091136,0.6460481678257208,0.047966166114835,-0.1154491481606905,0.17330941728375002,1
-4,6,0.06255047016923165,0.25314504686087846,0.010232599703639877,0.04796616611462312,-0.11544914816062762,0.1733094172836817,1
-4,6,-0.2742891322133496,-0.2498288853111461,0.5859409679650112,0.04796616611472276,-0.11544914816128467,0.17330941728418434,1
-4,6,-0.1919651556911861,0.17556415799556624,0.07714659776461263,0.04796616611501946,-0.11544914815899734,0.17330941728249868,1
-4,6,-0.17129800467556833,0.3622835793874577,0.019963979206125693,0.04796616611346717,-0.11544914816495246,0.1733094172868097,1
-4,6,0.44359487204482173,-0.19047290510580428,0.014779435632473747,0.047966166112955094,-0.115449148167497,0.17330941728866678,1
-4,6,0.2875697440663516,0.4821665487397393,0.3701201308316864,0.04796616611641555,-0.11544914815625586,0.1733094172805821,1
-4,6,-0.10905630256652254,-0.24412302944128927,0.08975682678891084,0.04796616611533684,-0.11544914816065535,0.17330941728377366,1
-4,6,0.05347382336286444,0.4109410565271674,0.17791548652578215,0.047966166104399924,-0.11544914817741882,0.173309417295254,1
-4,6,-0.36312693764567117,0.2652021071712847,0.2238538445040852,0.04796616611381697,-0.11544914816299841,0.17330941728537919,1
-4,6,-0.18027758366466462,-0.3152547837115165,0.8813806545996354,0.047966166111430765,-0.115449148173346,0.17330941729290097,1
-4,6,0.3195268720929374,0.2752320372793864,0.6582060126992697,0.04796616611212269,-0.11544914817086259,0.17330941729110771,1
-4,6,0.2133336359376381,-0.11328827645151796,0.8746681052625656,0.04796616611559904,-0.11544914815856229,0.17330941728223023,1
-4,6,0.3164488503715204,0.08699012672171813,0.3589873169206472,0.04796616611599959,-0.11544914815746281,0.17330941728144567,1
-4,6,0.03751922984930656,-0.4503628271423481,0.9765099029168072,0.04796616611022103,-0.1154491481779827,0.17330941729625726,1
