Delta,Omega,Re[rho_eg],Im[rho_eg],rho_ee,SSRe[rho_eg],SSIm[rho_eg],SSrho_ee,ss
-5,14,-0.36937241210860483,-0.12726475932714054,0.2147901169086084,0.47519557699566084,0.13536553958784892,0.0724577328245555,1
-5,14,0.2955610977023262,0.031121214401464536,0.5201357074564359,0.4751956549290812,0.1353650464996838,0.07245745806611775,1
-5,14,0.0661979941946389,-0.15145794128897072,0.6771285710412231,0.4751956239799891,0.13536523676147733,0.07245756309895485,1
-5,14,0.09726154389114883,0.23827776171255377,0.7602674737198616,0.4751955624047522,0.13536563323226286,0.07245778542529865,1
-5,14,-0.3900457274498368,-0.36941159789048683,0.28118174914850824,0.47519566972348287,0.1353649539401608,0.0724574069510898,1
-5,14,0.0770620992637514,0.06630603038116356,0.19957066149200275,0.4751956426477803,0.13536513034385006,0.07245750762735952,1
-5,14,0.48346497110520925,0.19765028392127149,0.0648226314580147,0.4751955431055743,0.13536575563705694,0.07245785374916575,1
-5,14,0.20904577888494447,-0.3521616257402105,0.32832856526353993,0.4751955584583007,0.13536566050756857,0.07245780192883917,1
-5,14,-0.20040460154882167,0.4131554123701906,0.9640597237418571,0.47519557461854145,0.13536555516733975,0.07245774193428324,1
-5,14,0.1704185090360204,-0.2603108722281866,0.3276845069454388,0.47519566083172926,0.13536500983046992,0.07245743796629518,1
-5,14,-0.14661930451913685,0.46266529052738425,0.6801459598365638,0.47519563565685735,0.13536516798317377,0.07245752548935311,1
-5,14,0.41584509438922646,0.12802106742132535,0.42075795264370663,0.47519565152801096,0.13536506395848563,0.07245746503942442,1
-5,14,0.3242535996934355,-0.08057339544596864,0.9905344997100636,0.47519559476784173,0.135365420984624,0.07245766321742526,1
-5,14,-0.367200787781538,0.29252605350019634,0.38493561092230255,0.4751956545069411,0.1353650461160047,0.07245745598164603,1
-5,14,0.4056141751497946,-0.3214481462024601,0.6866258808856638,0.4751955772532526,0.1353655395576908,0.07245773339217061,1
-5,14,-0.19956807490390105,0.28623378304629354,0.5607355352369618,0.475195664268888,0.13536498729845145,0.07245742466509811,1
-5,14,-0.19205470732066376,0.3135412999559415,0.8291599047256353,0.47519562758648637,0.13536522202015927,0.07245755699119712,1
-5,14,0.23217859121077566,0.354975362355185,0.014173694983808938,0.47519555478418607,0.13536568137008054,0.07245781219595883,1
-5,14,0.0031776174010513802,0.3076446631385923,0.6128968391047032,0.47519556513964173,0.13536561659643043,0.07245777652387482,1
-5,14,0.3472454518173935,0.40909096254010313,0.5222476186329539,0.47519556675333646,0.13536560625884528,0.07245777072707957,1
-5,14,0.2827923697868906,-0.004667649509992655,0.4732170309993333,0.47519556186449036,0.13536563513046113,0.072457785774722,1
-5,14,0.25568538528454066,-0.3774717534329748,0.7016335838075629,0.47519556230719184,0.13536563342835842,0.07245778548638197,1
-5,14,-0.24983170259880172,-0.17463473680196828,0.9125545479457782,0.47519565334488817,0.13536505794707662,0.07245746511158203,1
-5,14,0.47308899253955383,-0.2867132356030555,0.13002568045264606,0.47519556371951693,0.13536562621681167,0.07245778230638172,1
-5,14,0.3057697688520489,-0.4123563170178828,0.36177098544231345,0.4751956222830256,0.13536525462282137,0.07245757471895657,1
-5,14,0.26645324247975233,-0.3669497529432517,0.20191585739727524,0.47519563663052355,0.13536516275578875,0.07245752303487675,1
-5,14,-0.3311411270566593,0.15671320936558142,0.7275914586917966,0.475195615766927,0.13536529592002428,0.0724575977361525,1
-5,14,-0.37406197370384775,0.2967042086151077,0.6964153886330828,0.47519557954107583,0.13536552213473754,0.0724577222912923,1
-5,14,0.09115579447156241,0.26656793007487556,0.6118765207218368,0.4751955782492563,0.1353655318269393,0.0724577301765117,1
-5,14,0.2500091242331013,0.22451191567346385,0.7544391948602129,0.47519563057751857,0.1353651999261995,0.0724575432023533,1
-5,14,0.3061888438611158,0.1784554393094382,0.7987348836237989,0.47519555585184003,0.13536567480373582,0.07245780863498791,1
-5,14,0.05261452530041533,0.47266740966359055,0.8945891664136865,0.4751956435760848,0.13536512008073773,0.07245749986432633,1
-5,14,0.13457543598178834,0.27703014919454105,0.5588166186764503,0.47519567453755235,0.13536492214189078,0.07245738862630631,1
-5,14,0.4682526004721532,0.4853539852566744,0.9764087620073101,0.4751956000579721,0.13536539627587751,0.07245765408767688,1
-5,14,-0.39219763607963243,-0.24715420650599307,0.6077008164089377,0.47519566893765475,0.1353649584000318,0.0724574092259427,1
-5,14,0.38157705860633384,-0.020964620642532905,0.9745272510441088,0.47519560147652073,0.13536538796965453,0.0724576497959475,1
-5,14,-0.009283108030180731,0.2518027428306058,0.35815423189177076,0.4751955583822774,0.13536565675600645,0.07245779761891724,1
-5,14,-0.10306494848143588,-0.4119591572790666,0.4017885862854025,0.47519559378957377,0.13536543737920623,0.07245767773741371,1
-5,14,-0.27295507766766236,-0.22041518840501606,0.1526413953411867,0.475195554499028,0.13536568335324395,0.07245781338777071,1
-5,14,-0.13318612544443753,-0.4604424961358553,0.47045085893926086,0.47519559213286955,0.13536544308244433,0.07245767855720814,1
-5,14,-0.3662221524661007,-0.04791997536997261,0.5611554078549383,0.475195636143281,0.1353651655831921,0.07245752469041863,1
-5,14,-0.3226873450731047,0.21058905157542118,0.9815003403989522,0.47519561602856725,0.1353652908844921,0.07245759328265865,1
-5,14,0.35649511512902077,-0.4871430064803528,0.2231754271260753,0.4751956064834455,0.13536535241732034,0.07245762811333924,1
-5,14,-0.3492173362985711,-0.4579856858461744,0.2886139994220511,0.475195573696018,0.1353655607073831,0.07245774453156052,1
-5,14,-0.2956765724948933,0.43558613216190145,0.9857471332952528,0.4751956372384769,0.13536515770782687,0.07245751965923426,1
-5,14,-0.46761878975277926,-0.15960267911042947,0.06311076798161719,0.47519555927468715,0.1353656520764977,0.07245779547150008,1
-5,14,0.32663929065670416,-0.19962048842007496,0.37497259104578706,0.4751955663001016,0.13536560889005966,0.07245777206239051,1
-5,14,-0.07873502529267506,0.15305977833713968,0.570234367033527,0.4751956035396963,0.13536537515662642,0.07245764273172837,1
-5,14,0.0014438989500580313,0.3332280771052125,0.9133206933921449,0.4751956128002489,0.13536531076539193,0.0724576041122004,1
-5,14,-0.1604409832369691,0.41089834131678016,0.7774578022317089,0.4751955666895792,0.1353656074415967,0.07245777173762473,1
-5,14,0.45338769934391565,-0.37387080831235187,0.24102390877361635,0.47519557712820804,0.13536554050945876,0.07245773403287462,1
-5,14,0.02887001093514363,0.3794056163086068,0.024309406601611183,0.47519560157817076,0.13536538320729277,0.07245764517879362,1
-5,14,0.4650668784683665,-0.05157827598148956,0.7936673736196223,0.47519560151519263,0.1353653841718482,0.07245764597251964,1
-5,14,0.30815286496110983,0.12377336229808278,0.8549975735813056,0.4751955794927902,0.1353655222670341,0.07245772213507168,1
-5,14,0.31121893709922643,0.14209049052939515,0.013522940947013673,0.4751956764035052,0.13536491169599224,0.07245738348885565,1
-5,14,-0.26612056944725193,0.3112394970247536,0.37274611173409133,0.4751956634598652,0.13536499241339667,0.0724574278400244,1
-5,14,-0.24270151902726944,-0.24649084651794362,0.6845926015632666,0.4751956033884588,0.1353653735817169,0.07245764067235637,1
-5,14,0.20299345592266582,-0.28394154885747613,0.29075965442357843,0.4751955728976473,0.13536556665226682,0.07245774825942662,1
-5,14,0.46146852382546677,0.12172447592910385,0.8961878559406755,0.4751956786702832,0.13536489650343708,0.07245737464128577,1
-5,14,-0.3220223891563925,-0.30031097581985855,0.7413225569275279,0.4751956069918595,0.13536535507396782,0.07245763345655726,1
-5,14,0.13390915098713907,-0.16202157634226322,0.8043783014776724,0.475195594419738,0.1353654283803061,0.0724576702646283,1
-5,14,0.46718728910986806,0.4899689738725155,0.8473076418294887,0.4751956125264967,0.13536531054984965,0.07245760700302233,1
-5,14,0.1718461749245903,-0.02503358060969285,0.5687947125982595,0.4751956231368282,0.13536524740149167,0.072457569815555,1
-5,14,0.3431521857334221,-0.05634098619761918,0.45887190016057233,0.4751956688852859,0.13536495712372912,0.0724574077733734,1
-5,14,-0.05971552396373592,-0.3074683905879183,0.25791590338737636,0.47519556185627676,0.13536563658116949,0.07245778723343586,1
-5,14,-0.25727568583014837,-0.16923421098772606,0.838194418537145,0.4751955830580013,0.1353655015853822,0.0724577116607669,1
-5,14,0.3764131754726767,0.029784200788758097,0.917702570822557,0.4751956324966651,0.13536518518357601,0.07245753366368436,1
-5,14,-0.29309996489785983,-0.3225153146496029,0.5278233342649705,0.47519562172102325,0.13536525321905576,0.07245757152134127,1
-5,14,-0.46872191018408094,0.318319786742868,0.4830392838431745,0.47519559112182347,0.1353654528693772,0.0724576856261805,1
-5,14,0.33153895191146154,-0.10550743723094791,0.0665563906902793,0.4751956709335683,0.13536494602289925,0.07245740245585579,1
-5,14,0.3183868792053961,0.44874601251046164,0.019958664623804356,0.47519565776958,0.13536502855963364,0.07245744806891292,1
