Delta,Omega,Re[rho_eg],Im[rho_eg],rho_ee,SSRe[rho_eg],SSIm[rho_eg],SSrho_ee,ss
4,14,-0.0895929453026656,-0.19335644808841201,0.5847335199398871,0.4220362050354619,-0.21646357844201497,0.137661290705894,1
4,14,-0.12438421765763485,0.11982643629088874,0.29973618743934094,0.4220376648586413,-0.21646206000588417,0.13765954428961263,1
4,14,-0.049790387133081815,-0.034286296494434154,0.0879121975312569,0.422036295328394,-0.21646349024550324,0.1376612121481339,1
4,14,0.4671838397088879,0.45513536802743837,0.6528122845659139,0.4220360381367658,-0.21646375320418687,0.13766149580109366,1
4,14,-0.10929917465062422,0.49644500618910525,0.5376354690725806,0.42203743799386767,-0.2164622926155815,0.13765979115604782,1
4,14,-0.2943127210781349,-0.3364333192709721,0.9913904899260784,0.42203548827036935,-0.21646432991993309,0.13766218292150284,1
4,14,-0.40035373232306926,0.33249976522614344,0.9814621263009478,0.42203552516789605,-0.2164642922844584,0.1376621396882557,1
4,14,-0.48975003319618415,0.024914458283446628,0.2956250960669453,0.4220371570978769,-0.21646258867993062,0.13766015427748554,1
4,14,-0.2376081139544961,-0.306377792130214,0.23174367292901588,0.4220357536348335,-0.2164640508876545,0.13766184532515433,1
4,14,0.21215898286185841,0.26418761426300597,0.09577950600490848,0.42203716071339886,-0.2164625896077036,0.13766017219527976,1
4,14,0.38851133473631516,-0.14365224842365865,0.06315024887903142,0.4220355509601729,-0.21646426285019588,0.13766209368103982,1
4,14,0.4203968025421245,-0.22844354341836137,0.6441635257165059,0.4220353812396341,-0.21646444021020092,0.13766230093103338,1
4,14,0.03491357399295025,0.0770847800191854,0.00902537978323914,0.4220372529949582,-0.21646249060652858,0.13766004815995633,1
4,14,0.39235048138140804,0.299945826225813,0.6658840403601574,0.42203736893655897,-0.21646236892180837,0.1376599036240503,1
4,14,-0.2588351129930986,-0.16003055769267838,0.842413846676628,0.42203548769130805,-0.21646432987550415,0.1376621757054163,1
4,14,0.40845868866867696,0.05624324493928046,0.8862218175258845,0.4220369802803014,-0.2164627654503999,0.13766037051598448,1
4,14,0.03621998170352092,-0.21090365651176834,0.8603445639316483,0.422036824111678,-0.21646293648665949,0.137660560012651,1
4,14,-0.2738350338796074,0.1426750504402885,0.30352654161949655,0.42203615664831806,-0.216463633772705,0.13766137913530185,1
4,14,-0.33799006927200903,-0.16714345593576296,0.2536388378379193,0.42203514722528995,-0.21646468318642698,0.1376625787589971,1
4,14,0.056394039809053,-0.3479849982116421,0.18831504876465055,0.4220356886227471,-0.21646412252112243,0.13766194516977198,1
4,14,-0.289616730092332,-0.11234703317383943,0.30215798611303524,0.42203574735029653,-0.21646405747895645,0.13766185338753748,1
4,14,0.04976101343450701,0.47331404067115135,0.589304570975798,0.42203634563281756,-0.2164634309325163,0.1376611168987853,1
4,14,0.1910300352414771,-0.23737739595490814,0.9248601388094067,0.42203557602971364,-0.21646423573135296,0.1376620593274532,1
4,14,0.439072517676951,-0.08224918642019263,0.02645076085006126,0.4220360487387755,-0.2164637416721537,0.1376614807470123,1
4,14,-0.42561873576319287,-0.3328461330383088,0.9416204859020896,0.4220353065718072,-0.2164645194431835,0.1376623987931559,1
4,14,-0.4444814313016938,-0.1102087993711447,0.5068090780165031,0.4220358056081645,-0.21646399811091083,0.13766178979531551,1
4,14,-0.45893259004787845,0.27351400962466665,0.3640817511830692,0.42203639596165876,-0.21646338164005136,0.13766107119122134,1
4,14,-0.33063808632660385,0.17476544294350593,0.7038417096649308,0.42203634875077156,-0.21646343161184625,0.1376611320860173,1
4,14,-0.02397360543034277,-0.18358564941015154,0.7834674019070091,0.4220352031033836,-0.21646462549363218,0.13766251405241767,1
4,14,-0.30009021571061023,-0.3606846223656397,0.7395230578513377,0.4220371704936717,-0.21646257821136056,0.13766015567264264,1
4,14,-0.08794285966371107,0.40029193896478366,0.7593301867413129,0.422037332692767,-0.21646240323636745,0.13765992882294692,1
4,14,0.013550913869047054,-0.15431070441408057,0.7148402587386444,0.4220357181494909,-0.2164640876978527,0.1376618872635127,1
4,14,0.48029641788170396,-0.14093820231336984,0.05131999238394358,0.42203761186933436,-0.21646211478996585,0.137659603609272,1
4,14,-0.2136803989282332,0.41640681438851157,0.7790624686839502,0.42203782211533214,-0.21646189616058734,0.13765935480070032,1
4,14,0.38277487917726205,0.3444218396320404,0.9853040299329845,0.422035453137859,-0.2164643661444743,0.13766221885187355,1
4,14,0.22393661476417748,-0.3572456661710073,0.11538167455305048,0.4220376961279483,-0.21646202793866545,0.1376595091517779,1
4,14,-0.357480346615042,0.18854719655357344,0.30843140249845713,0.42203777474761295,-0.21646194638802888,0.13765941633838513,1
4,14,-0.4746852466274618,-0.3595291034071142,0.006947908929433977,0.42203510198867583,-0.21646473062970234,0.13766263476682739,1
4,14,-0.3459434041674496,-0.27407643207146526,0.9689183901131504,0.4220355464714637,-0.21646426870538021,0.13766210934430745,1
4,14,0.3712390326428572,-0.4353251207497202,0.9269537535010068,0.42203511966575047,-0.21646471181173502,0.1376626114055187,1
4,14,-0.24898713500529968,-0.20645280105351538,0.9243263623909204,0.42203764494655427,-0.21646208130667013,0.1376595711181389,1
4,14,0.11301218496543974,0.3278776723489194,0.16904320824370478,0.4220355338345436,-0.21646427937303656,0.1376621076394576,1
4,14,0.03582010332347152,0.054566304647001296,0.8505242181816217,0.4220358114197153,-0.21646399133452515,0.13766177902265564,1
4,14,0.03048808292468075,-0.08673449751279261,0.375129352535698,0.4220369024874022,-0.21646285442813626,0.13766046352453754,1
4,14,-0.39874810105440517,-0.21386120454975854,0.27136414404912546,0.4220374163847113,-0.2164623188661292,0.1376598435782391,1
4,14,-0.17621062075945915,-0.26537995619481336,0.44088350207953164,0.422037330728315,-0.21646241072702735,0.13765995905896314,1
4,14,0.42673915742517776,-0.3505139965977553,0.6307286310421569,0.42203752561794045,-0.216462206645032,0.13765971953257805,1
4,14,-0.03531549518590249,-0.10146690496003097,0.8660498132459302,0.42203791423013437,-0.21646179976717153,0.1376592411915748,1
4,14,0.33463158900648304,0.43706525490612824,0.9207214463356332,0.4220354558276907,-0.2164643616339201,0.13766220659719144,1
4,14,-0.38536549667471154,-0.2637973438807508,0.24731122617877177,0.4220356253424331,-0.21646418578109872,0.13766200622042668,1
4,14,-0.01460028071053543,-0.4676580514090247,0.5821992273130492,0.422037773928052,-0.2164619454980633,0.1376594075202709,1
4,14,0.22466399107238644,0.3974892676878614,0.38894745105178186,0.4220371188890958,-0.216462628440377,0.13766020006342491,1
4,14,0.23570287925263655,0.383654631734067,0.6298026649501653,0.42203719752075175,-0.2164625474738766,0.13766011025196062,1
4,14,-0.05218397079993142,-0.1149545091865285,0.1519438879834205,0.42203670437963686,-0.2164630670547847,0.13766073994607256,1
4,14,0.23646474657417693,0.49588392724259345,0.34542023830928015,0.4220376547942014,-0.21646206873441212,0.1376595456467677,1
4,14,-0.4639859632256831,0.3066747427236378,0.04716979472656213,0.42203669469974237,-0.2164630703531893,0.13766071099546393,1
4,14,-0.18492798916772824,0.31126813265291053,0.1401175555196077,0.422035775302608,-0.21646402953255559,0.13766182546288933,1
4,14,-0.2635271677984705,-0.13660861659401968,0.2458760714788375,0.42203638905331403,-0.21646335726192084,0.13766101260823024,1
4,14,0.3870999018100445,0.13519097145422654,0.40192823458580196,0.4220353911135727,-0.21646442890225082,0.13766228421138232,1
4,14,-0.45099787347526754,-0.21699649291503476,0.09064197369958227,0.42203603794677635,-0.21646375302553622,0.13766149457348484,1
4,14,0.45242238710667015,-0.32428322727331516,0.943523965629703,0.42203793997179284,-0.21646177436904745,0.13765921793635597,1
4,14,-0.05213783982780007,0.13225830799217486,0.1130148864420426,0.4220374868274056,-0.21646224672455838,0.1376597634402989,1
4,14,0.15805379567539668,0.39088815139806465,0.5597148970227119,0.422035484637974,-0.21646433209759075,0.13766217433404854,1
4,14,-0.4594272368826493,-0.33080225717312395,0.29237973901097636,0.42203591240179195,-0.21646388662240226,0.13766165989504767,1
4,14,-0.1677433871228493,0.2530827750859095,0.16651883795285616,0.4220351052315323,-0.21646472672223177,0.13766262864172107,1
4,14,-0.3608586594231893,0.06957086306969296,0.3696890284748906,0.42203765527200604,-0.21646206828611597,0.13765954493928056,1
4,14,0.12812068283897138,-0.3606948203192799,0.8003686178656491,0.4220364446837737,-0.216463329922156,0.13766101448703397,1
4,14,0.3684929527126062,0.34838256532426537,0.6939216187992996,0.42203667890298047,-0.216463092750053,0.1376607605402457,1
4,14,-0.16378786365779563,0.07769589430525237,0.06211372731528253,0.4220354984071645,-0.21646431818499592,0.13766216005106188,1
4,14,-0.20441516692288197,0.21834963988856781,0.3689387850117747,0.4220358345058803,-0.2164639732102741,0.1376617853207565,1
4,14,0.24719489307495146,0.48038959926653524,0.6167322593151385,0.422036549330402,-0.2164632230779551,0.1376608926657595,1
4,14,0.1459644234781905,-0.05583154462349893,0.3631086542052715,0.422036013354543,-0.21646377817278484,0.13766152128970574,1
4,14,0.18692310475246576,0.38805559819245716,0.0371671379317251,0.4220370970196129,-0.21646264679834049,0.1376601992806108,1
4,14,0.37423525791348,0.024402082886173737,0.7104525901630949,0.4220351659247127,-0.2164646644434168,0.1376625601277562,1
4,14,-0.08814640156557685,-0.23037334414011412,0.08117794558962621,0.4220370089598659,-0.21646274614595354,0.13766034000209781,1
4,14,0.08266388249348111,0.49243419895411744,0.22690532404355168,0.42203791654463635,-0.21646179835760498,0.13765924401528765,1
4,14,-0.3213802163296513,0.42263283601209656,0.24920702264586714,0.42203539302131804,-0.21646442687592382,0.13766228223625757,1
4,14,0.24833711904567313,-0.1304811412301834,0.573359201232208,0.4220352868431691,-0.2164645374135384,0.13766240894103773,1
4,14,-0.2338151436512006,-0.27060719369837805,0.7744434310069976,0.4220358455370725,-0.216463955365302,0.13766173573616095,1
4,14,0.1714474207933796,0.20871645767049474,0.4657042349727092,0.4220358983845755,-0.2164638965044803,0.1376616541998579,1
4,14,0.24140389807008877,-0.37020336289556033,0.8089865822853866,0.4220376480839882,-0.2164620752679373,0.13765955225679882,1
4,14,-0.4917099263287261,-0.3284903527252536,0.88736975714988,0.4220363186916205,-0.2164634628494169,0.1376611664583251,1
4,14,0.4275771708894809,0.1885369869690532,0.8285924413054073,0.42203643807852315,-0.21646333829320563,0.13766102316764714,1
4,14,-0.0680092110106083,-0.14476506279591828,0.840701061916026,0.42203592812371715,-0.21646386807551993,0.13766163037375545,1
4,14,0.32606405907359637,0.20823688571526344,0.1778345587632819,0.4220358663887742,-0.21646393253189294,0.13766170515167517,1
4,14,-0.3092362903937458,0.07170304194080712,0.9412162017633146,0.42203697110297833,-0.21646278421417012,0.13766038743382397,1
4,14,-0.28185880525386375,0.17147582191902555,0.33849804254037386,0.42203693829220884,-0.21646281948255405,0.13766043243181597,1
4,14,0.12879824461328093,0.1272299510612256,0.9883154694180858,0.4220374783471116,-0.21646225594635518,0.13765977700439547,1
4,14,0.47824726298429177,-0.23760440273633532,0.887227775262319,0.4220350700845821,-0.2164647638676615,0.13766267318379904,1
4,14,-0.43381209647246854,-0.0666379408925375,0.9278741810613613,0.4220354361818214,-0.21646438152139083,0.13766222742793033,1
4,14,-0.14080614884444675,-0.45715746515011224,0.7761255762500578,0.42203749152164727,-0.21646224122070704,0.13765975425881488,1
4,14,-0.009193579036374633,0.08851539928982022,0.8311478814112947,0.42203502272816656,-0.2164648136564829,0.1376627326048723,1
4,14,-0.276041478751027,-0.05375188109576401,0.7813718671298417,0.422035480468878,-0.21646433703384224,0.13766218319593235,1
4,14,0.2859301088069661,0.04013193444547025,0.06890776198527426,0.4220354173437177,-0.21646440141771112,0.1376622522945002,1
4,14,0.462472678858038,-0.3091331402844917,0.08611357492555038,0.4220362496469379,-0.21646353119552408,0.13766123335440814,1
4,14,0.13377166801121443,0.008069664826258593,0.2911811260301771,0.42203540440485027,-0.21646441770341185,0.1376622824502866,1
4,14,0.08467684544994958,0.07959954256706614,0.9082698091607768,0.42203775388073306,-0.21646196530755313,0.13765942625169872,1
4,14,-0.3569113378025168,-0.3949354080073768,0.2904388354042844,0.4220368608730496,-0.2164628978484511,0.13766051399193954,1
4,14,0.44279319359720826,0.0383757553366153,0.38610848352745464,0.4220366989166043,-0.21646306682583713,0.13766071036389263,1
4,14,-0.04131631491556531,0.1212092532951341,0.9478410242933313,0.4220373044342571,-0.2164624351290276,0.13765997650060707,1
4,14,-0.05935477184738858,-0.3728753475344804,0.48581089116921405,0.4220377350264294,-0.21646198718781465,0.13765946047470792,1
4,14,0.4214746248627681,-0.08502454140026328,0.26842962537664605,0.42203785536855076,-0.21646186127524827,0.1376593135075013,1
4,14,-0.2290276018731323,0.1074611470602882,0.16901153091746735,0.4220359997980279,-0.216463797781008,0.137661576946701,1
4,14,0.13793100003817527,0.1390216192868805,0.07856667971407338,0.42203743107544606,-0.2164623026727643,0.13765982120042974,1
4,14,-0.4128661769246911,-0.2652007517198005,0.20362937286271432,0.4220361757623906,-0.21646360747217425,0.13766131453770497,1
4,14,0.3331370012902213,-0.07557866892942156,0.6494016388029258,0.4220375591529612,-0.21646216709596064,0.13765965391238366,1
4,14,0.4016497492367217,0.1115101709952162,0.3758444819210136,0.42203593310155896,-0.2164638647213305,0.1376616332298945,1
4,14,-0.4339772334285612,0.4673657130652258,0.33383246280290857,0.42203766178308477,-0.21646206201331858,0.13765954174636433,1
4,14,0.06936369980682677,0.31608803167036226,0.27071388612993164,0.4220355048462662,-0.21646431256677726,0.137662158276498,1
4,14,-0.2990021968613805,0.2760542775769308,0.9796464966831251,0.4220374511281299,-0.2164622838993033,0.1376598074682569,1
4,14,-0.03110633448335709,-0.10433565725830829,0.061955018964516384,0.42203542300647073,-0.216464395483609,0.13766224438005842,1
4,14,0.4285875236692631,-0.422726480057654,0.9569724832951905,0.4220349640678659,-0.21646487439420645,0.13766280133296366,1
4,14,0.3186863947316547,0.03846708810745092,0.053482134222605726,0.42203613313819,-0.2164636552703882,0.1376613875225427,1
4,14,0.0578715219414605,0.06535044759379316,0.22799796365805913,0.4220349626558137,-0.21646487656539454,0.1376628066311395,1
4,14,-0.37470094762249406,0.2630871316118726,0.8321040623970839,0.4220354650277161,-0.2164643537919133,0.13766220563527423,1
4,14,0.3411867451113135,-0.17222373317193163,0.812887511348541,0.4220369167031595,-0.2164628405491864,0.13766045118781114,1
4,14,-0.46728124811585126,-0.4320640291761175,0.3706307412575376,0.4220374699176551,-0.21646226338998867,0.13765978060326947,1
4,14,-0.1485075760088128,0.09582099576159653,0.5398154606729688,0.42203796130125193,-0.2164617512890822,0.137659187834251,1
4,14,0.30657094115541805,-0.37822830779472927,0.3242429211891782,0.4220364907081817,-0.21646328244234306,0.1376609546553322,1
4,14,0.43792088768494164,0.3654812555359861,0.8222954318455677,0.42203546351656196,-0.21646435424579547,0.1376622006002606,1
4,14,-0.42907816299270407,-0.23188886637069195,0.11520232238159389,0.4220353425379396,-0.21646448025445092,0.13766234611996167,1
4,14,0.18172078371410016,-0.49503245252742456,0.4848237123422088,0.4220370857829699,-0.21646265997648026,0.13766022108067538,1
4,14,-0.11794586428981724,0.012961827694308203,0.24931338705152606,0.4220352712525429,-0.21646455480545546,0.13766243378953874,1
4,14,-0.4718486689611663,-0.27141242020333256,0.19327369067045463,0.42203777253326813,-0.21646194836320462,0.1376594172996208,1
