Delta,Omega,Re[rho_eg],Im[rho_eg],rho_ee,SSRe[rho_eg],SSIm[rho_eg],SSrho_ee,ss
-2,10,0.41668878008478205,-0.040297695614949225,0.3002879812678152,0.16792813031759313,-0.19391189467059555,0.27189445290209197,1
-2,10,-0.10246703230592025,0.15788584707679232,0.812334146426515,0.4885886799860669,0.07497196886973169,0.07436455125090666,3
-2,10,-0.25807721017958185,-0.4073196269449686,0.5240353564435432,0.16792813031773313,-0.19391189467057698,0.27189445290209574,1
-2,10,0.17883536690291857,0.4967697187502407,0.7820846721394581,0.16792813031741408,-0.19391189467062303,0.2718944529020914,1
-2,10,-0.043687614471142666,0.07935710780196015,0.023996695241423893,0.16792813031806345,-0.19391189467053058,0.2718944529021018,1
-2,10,-0.028188879539967182,-0.2501863503539514,0.8034640351333908,0.1679281303177744,-0.19391189467057057,0.27189445290209585,1
-2,10,-0.2957620330285442,0.030585071443014034,0.7041546202580169,0.4885886854532114,0.07497190932005858,0.07436452193194013,3
-2,10,0.18013340058049687,-0.09568338489792105,0.7994963739921415,0.48858868413998985,0.07497192358647896,0.07436452892213419,3
-2,10,-0.11768256928340715,-0.3780877454206346,0.8546093539345683,0.16792813031756273,-0.19391189467060105,0.2718944529020928,1
-2,10,0.24454008600076427,-0.3897921637113613,0.5141433237470054,0.16792813031766057,-0.19391189467058675,0.27189445290209396,1
-2,10,0.416312480310844,-0.2611724654106906,0.6277130079772701,0.16792813031757486,-0.19391189467059913,0.2718944529020928,1
-2,10,-0.2414515397498067,0.1248215957028973,0.28073320048728334,0.4885886653392027,0.07497212604885767,0.07436462679493527,3
-2,10,0.012302086696278636,0.2901820575348337,0.7610440784808405,0.48858868734470373,0.07497188889244011,0.07436451198542889,3
-2,10,-0.034339763708663096,0.006685665319995815,0.5236390568023874,0.48858868839011743,0.07497187777286655,0.07436450673713668,3
-2,10,0.11546602582484744,0.0462583789120905,0.8195076819335891,0.48858867934629985,0.07497197395957608,0.07436455212641993,3
-2,10,0.19296447666672556,0.2397778504273791,0.20149304581131622,0.16792813031767725,-0.1939118946705834,0.27189445290209313,1
-2,10,0.048416696523583935,-0.2832818880608643,0.9255677251651044,0.16792813031761233,-0.1939118946705937,0.27189445290209324,1
-2,10,-0.19365719410689386,-0.2659511837472832,0.6044743546269089,0.4885886887920129,0.07497187343803038,0.0743645046229639,3
-2,10,-0.09628976754645446,-0.30364072560844857,0.07257148950276249,0.16792813031757403,-0.19391189467059916,0.2718944529020927,1
-2,10,0.43996530749820906,0.35356220016848927,0.8515892782290237,0.1679281303173954,-0.19391189467062447,0.27189445290208963,1
-2,10,0.25307006406696964,0.3622037964857112,0.5084300001631572,0.48858869267687893,0.07497183283058678,0.07436448602584056,3
-2,10,-0.02682632395664819,-0.4043941024118267,0.8926164046674594,0.16792813031739198,-0.19391189467062514,0.2718944529020898,1
-2,10,-0.23182094232770134,0.07918079653918819,0.2925213082752076,0.4885886764788959,0.07497200749646511,0.07436457058679284,3
-2,10,-0.3741871316638099,-0.034782559520265766,0.9764271384713821,0.16792813031704548,-0.19391189467067727,0.27189445290208747,1
-2,10,-0.07042189641074326,0.12221292878726353,0.6855030847243049,0.4885886827902314,0.0749719380017133,0.07436453578839489,3
-2,10,-0.24661225804677844,0.1195371944961019,0.0636472890156814,0.16792813031742912,-0.19391189467062084,0.2718944529020916,1
-2,10,-0.3027333867078743,-0.45696803487941096,0.24681879442675103,0.1679281303175979,-0.19391189467059544,0.2718944529020927,1
-2,10,-0.46831582838045693,0.21913414335711345,0.8141904967492168,0.1679281303175747,-0.1939118946705994,0.2718944529020931,1
-2,10,-0.0494992752756942,-0.2176516402203139,0.7636286302467918,0.4885886786266631,0.07497198287478858,0.07436455751359669,3
-2,10,0.014568543524464905,-0.2864368244861457,0.8933164561851559,0.1679281303176939,-0.19391189467058279,0.2718944529020954,1
-2,10,0.15104402303481734,0.42075831767060223,0.045225030402149535,0.1679281303176199,-0.19391189467059328,0.27189445290209413,1
-2,10,0.38845243638329174,-0.056699620281509544,0.023348383813543316,0.16792813031854895,-0.19391189467046707,0.2718944529021161,1
-2,10,-0.020398465371642693,-0.4380217715654908,0.13415714323583305,0.16792813031758275,-0.1939118946705982,0.2718944529020932,1
-2,10,-0.09255851385086178,0.33928274496319766,0.0328007868200304,0.16792813031763398,-0.19391189467059083,0.27189445290209385,1
-2,10,0.019678641640441974,-0.011093584372400045,0.20501842415024774,0.48858868952634704,0.0749718653590371,0.07436450056210311,3
-2,10,-0.26320837558900756,0.18648627662180184,0.11082171878592151,0.16792813031768986,-0.19391189467058256,0.2718944529020944,1
-2,10,0.04017140435528943,0.12891401533210423,0.8426413767524366,0.4885886895453571,0.07497186637360759,0.07436450206859599,3
-2,10,0.49407755708294343,-0.06808428915767784,0.46172257008063267,0.16792813031795753,-0.19391189467054595,0.27189445290210046,1
-2,10,-0.3645485317969863,-0.3837954992109167,0.30753914733335863,0.1679281303175916,-0.19391189467059725,0.2718944529020936,1
-2,10,0.1884885707236872,-0.23573806991510327,0.38671740836771296,0.4885886745924578,0.07497202741137961,0.0743645799477949,3
-2,10,0.4411865178697678,-0.2013574693121698,0.9948018843243378,0.16792813031757284,-0.19391189467059916,0.2718944529020925,1
-2,10,0.24110720883350356,-0.043661757387980504,0.4660511513541603,0.48858866967397274,0.07497207981291605,0.07436460486603157,3
-2,10,0.40063914931385325,-0.038479095327813795,0.294345712063691,0.167928130317816,-0.19391189467056508,0.27189445290209696,1
-2,10,-0.3176935467566011,-0.17952841832217414,0.9829682573436189,0.1679281303175855,-0.1939118946705981,0.2718944529020935,1
-2,10,-0.01982033854074894,0.2254455020189412,0.3874316643019393,0.4885886730449844,0.07497204397886226,0.07436458793352588,3
-2,10,0.18489043812842731,-0.2643416498836628,0.07052169480890713,0.16792813031812734,-0.19391189467051767,0.2718944529020985,1
-2,10,-0.21959089406183785,0.0019288844257097093,0.4376360731098987,0.4885886725562601,0.07497204865529483,0.0743645896398633,3
-2,10,0.4503437576486513,-0.4896564466157267,0.881073386299883,0.16792813031755469,-0.19391189467060227,0.27189445290209274,1
-2,10,-0.026987224290605738,-0.17887403679329372,0.9596838152098932,0.1679281303175875,-0.19391189467059872,0.27189445290209463,1
-2,10,0.10453911477902822,-0.0900283635537904,0.6297340944775183,0.4885886834851688,0.07497192956587588,0.07436453059209971,3
-2,10,-0.3705353689841675,0.4154903231332929,0.18215096317386248,0.16792813031734466,-0.1939118946706309,0.27189445290208797,1
-2,10,-0.16546428713087713,0.3494024582134576,0.7852428221497967,0.4885886772415281,0.07497199798177175,0.07436456497175457,3
-2,10,0.2425246722887795,0.23255140698930976,0.7396365527074487,0.48858867310521104,0.07497204287274983,0.07436458694592606,3
-2,10,-0.016654626331744193,0.3379696835012125,0.9077274787328546,0.16792813031766426,-0.1939118946705863,0.27189445290209413,1
-2,10,-0.4149910758044564,0.2160200053248893,0.8070167013017213,0.16792813031742662,-0.19391189467062,0.27189445290209013,1
-2,10,-0.4639342290530897,0.0956118297818005,0.2807733387136717,0.167928130318349,-0.1939118946704493,0.2718944529020593,1
-2,10,-0.3792969293261339,0.4441115227795289,0.6306023992922143,0.16792813031757894,-0.19391189467059908,0.27189445290209346,1
-2,10,-0.36416923306125515,-0.0881762768246217,0.008692764850567913,0.16792813031775825,-0.19391189467057385,0.27189445290209674,1
